transaction,merchant,amount,label
Home Depot Depot #<NUM> Chicago Tx<NUM> POS,,,shopping
Blue Apron Store #<NUM> La <NUM>,,,dining
Blue Apron Hub #<NUM> Chicago Pos <NUM>,,,dining
CHIPOTLE STATION #<NUM> HOUSTON POS <NUM>,,,dining
Chevron Store #<NUM> Houston Pos <NUM>,,,fuel
CIRCLE K RETAIL #<NUM> LA MIA TX,,,fuel
Home Depot Depot #<NUM> Chicago Bos Tx POS,,,shopping
EXXON OUTLET #<NUM>,,,fuel
arco <NUM>,,,fuel
Starbucks Retail #<NUM> La <NUM> Tx<NUM>,,,dining
Lidl Market #<NUM> Denver <NUM> Tx<NUM> EBILL,,,groceries
sunoco hub #9 phoenix chi <NUM> PAY,,,fuel
ETSY STORE #<NUM> HOUSTON <NUM> TX<NUM>,,,shopping
bestbuy depot #<NUM> boston branch #<NUM> ONLINE,,,shopping
Trader Joe'S Outlet #<NUM> Houston Den <NUM>,,,groceries
LYFT RETAIL #<NUM> CHICAGO - CENTER AUTO,,,other
Shell Outlet #<NUM> La <NUM>,,,fuel
COSTCO WHOLESALE RETAIL #97 AUSTIN STATION #<NUM>,,,shopping
Pizza Hut Store #<NUM> Boston <NUM> Tx<NUM> MOBILE,,,dining
amazon bos tx,,,shopping
INTERNET PROVIDER STORE #<NUM> HOUSTON POS <NUM>,,,utilities
Internet Provider Station #<NUM> La <NUM>,,,utilities
Walmart Retail #66 Houston Chi Tx,,,shopping
Arco Store #<NUM> Houston Sea <NUM> EBILL,,,fuel
Circle K Station #<NUM> Houston Branch #<NUM>,,,fuel
INTERNET PROVIDER STATION #<NUM> SEATTLE POS <NUM> MOBILE,,,utilities
Chevron Store #<NUM> Houston - Branch,,,fuel
Dunkin' Outlet #<NUM> Austin <NUM> EBILL,,,dining
Pizza Hut Store #<NUM> Boston Center #<NUM>,,,dining
bestbuy market #<NUM> chicago - outlet CR,,,shopping
Cafe Nero Branch #<NUM> Miami <NUM>,,,dining
Paypal Branch #74 Phoenix Store #<NUM>,,,other
bestbuy retail #<NUM> phoenix <NUM> tx<NUM>,,,shopping
sunoco outlet #<NUM> phoenix <NUM> tx<NUM>,,,fuel
Internet Provider Station #<NUM> Seattle Den <NUM>,,,utilities
Gas Company Den Tx,,,utilities
home depot outlet #<NUM> ny <NUM>,,,shopping
Heb Depot #7 Austin Tx<NUM> ONLINE,,,groceries
PAYPAL BRANCH #74 PHOENIX <NUM> TX<NUM> PAYMENT,,,other
CHIPOTLE STATION #<NUM> LA - MARKET,,,dining
Nordstrom Retail #<NUM> Austin Hou <NUM>,,,shopping
HEB MARKET #<NUM> PHOENIX <NUM>,,,groceries
starbucks market #<NUM> chicago den tx,,,dining
Whole Foods Market Center #<NUM> Seattle <NUM> Tx<NUM> PAYMENT,,,groceries
etsy store #<NUM> houston mia <NUM> CR,,,shopping
Steam Store #<NUM> Miami <NUM>,,,other
Stop & Shop Outlet #<NUM> Chicago Mia Tx PAYMENT,,,groceries
walmart <NUM> tx<NUM> DB,,,shopping
INTERNET PROVIDER STATION #<NUM> LA DEN <NUM>,,,utilities
GAS COMPANY STATION #<NUM> BOSTON <NUM> TX<NUM>,,,utilities
gas company branch #<NUM> houston tx<NUM> PAYMENT,,,utilities
STARBUCKS RETAIL #<NUM> LA TX<NUM> MOBILE,,,dining
steam la <NUM>,,,other
Water Works Ltd Mia <NUM>,,,utilities
arco outlet #<NUM> la <NUM>,,,fuel
Costa Coffee Depot #<NUM> Austin <NUM>,,,dining
Exxon Outlet #<NUM> Phoenix Phx <NUM> PAY,,,fuel
Mobil Branch #<NUM> Austin Tx<NUM>,,,fuel
Amazon Tx<NUM>,,,shopping
Amzon Center #<NUM> La Tx<NUM>,,,shopping
CAFE NERO CENTER #<NUM> HOUSTON LA <NUM>,,,dining
PIZZA HUT STORE #<NUM> BOSTON TX<NUM> POS,,,dining
7-ELEVEN FUEL STORE #95 PHOENIX TX<NUM> AUTO,,,fuel
Airbnb Station #<NUM> Houston <NUM> MOBILE,,,other
Uber Station #<NUM> Boston Center #<NUM> DB,,,other
Shell Station #<NUM>,,,fuel
spotify depot #<NUM> austin tx<NUM>,,,other
7-eleven fuel store #95 phoenixt x<NUM> EBILL,,,fuel
Blu eApron Outlet #<NUM> Chicago La <NUM>,,,dining
Lyft Retail #<NUM> Chicago <NUM> Tx<NUM> DB,,,other
Macy'S Chi <NUM>,,,shopping
WALMART RETAIL #66 HOUSTON <NUM>,,,shopping
Uber Station #<NUM> Boston Bos Tx EBILL,,,other
airbnb depot #<NUM> denver <NUM> DB,,,other
PUBLIX CENTER #<NUM> HOUSTON <NUM> TX<NUM>,,,groceries
7-ELEVEN FUEL MARKET #<NUM>,,,fuel
AMAZON CENTER #<NUM> LA TX<NUM>,,,shopping
DUNKIN' OUTLET #<NUM> AUSTIN <NUM> ONLINE,,,dining
At&T Market #<NUM> Phoenix Tx<NUM> ONLINE,,,utilities
WATER WORKS LTD RETAIL #<NUM> MIAMI SEA TX,,,utilities
Lyft Retail #<NUM> Chicago Ny <NUM>,,,other
SPOTIFY DEPOT #<NUM> AUSITN HOU TX,,,other
city electric co retail #88 boston station #<NUM> PAYMENT,,,utilities
lidl retail #<NUM> miami branch #<NUM>,,,groceries
7-Eleven Fuel Station #<NUM> Seattle <NUM> Tx<NUM>,,,fuel
BESTBUY DEPOT #<NUM> PHOENIX PHX TX,,,shopping
BP DEPOT #<NUM> NY - OUTLET,,,fuel
Uber Tx<NUM> ONLINE,,,other
walmart center #<NUM> austin la tx DB,,,shopping
STEAM RETAIL #<NUM> MIAMI <NUM> AUTO,,,other
bp branch #<NUM> boston hq #<NUM>,,,fuel
Exxon Store #<NUM> Boston Pos <NUM>,,,fuel
Lidl Hub #<NUM> Seattle Aus <NUM>,,,groceries
Spotify <NUM> Tx<NUM> AUTO,,,other
Safeway Station #<NUM> Houston <NUM> Tx<NUM>,,,groceries
STEAM STORE #<NUM> MIAMI BOS TX DB,,,other
Safeway Tx<NUM>,,,groceries
Uber - Station,,,other
Aldi Hub #<NUM> Denver <NUM> Tx<NUM> PAY,,,groceries
Pizza Hut Retail #<NUM> Chicago - Market PAYMENT,,,dining
Lidl Market #<NUM> Seattle Aus Tx,,,groceries
eTxaco Store #4 Phoenix Pos <NUM>,,,fuel
Lyft Retail #<NUM> Chicago Sea Tx MOBILE,,,other
SHELL MIA <NUM>,,,fuel
National Grid Market #<NUM> Ny Store #<NUM>,,,utilities
verizon market #<NUM> ny - outlet,,,utilities
AIRBNB STATION #<NUM> HOUSTON <NUM> TX<NUM>,,,other
Pizza Hut Depot #<NUM> Ny <NUM>,,,dining
Apple Itunes Sea <NUM>,,,other
PIZZA HUT BRANCH #<NUM> BOSTON CENTER #<NUM>,,,dining
Blue Apron Market #<NUM> La Chi Tx,,,dining
WHOLE FOODS MARKET HUB #<NUM> PHOENIX <NUM> TX<NUM>,,,groceries
lidl retail #<NUM> miami la <NUM>,,,groceries
walmart grocery station #<NUM> phoenix ny tx,,,groceries
MACY'S DEPOT #<NUM> PHOENIX CHI <NUM>,,,shopping
Nordstrom Retail #<NUM> Austin La Tx,,,shopping
Kroger Store #48 Chicago Phx Tx,,,groceries
TA&T SEA TX,,,utilities
Spotify - Branch,,,other
Dunkin' Outlet #<NUM> Austin <NUM> Tx<NUM>,,,dining
Arco Outlet #<NUM> La Chi Tx PAYMENT,,,fuel
SPOTIFY BRANCH #3 LA POS <NUM>,,,other
PUBLIX BRANCH #<NUM> DENVER CHI TX,,,groceries
Internet Provider Station #<NUM> La Hou Tx,,,utilities
Paypal Store #<NUM> Phoenix Mia Tx ONLINE,,,other
AMAZON PHX TX,,,shopping
SPOTIFY DEPOT #<NUM> AUSTIN MIA TX,,,other
Lidl Branch #<NUM> Austin Branch #<NUM>,,,groceries
energyco center #<NUM> phoenix aus tx ONLINE,,,utilities
SHELL OUTLET #<NUM> LA TX<NUM>,,,fuel
uber station #<NUM> houston <NUM> tx<NUM> POS,,,other
target depot #<NUM> chicago pos <NUM> MOBILE,,,shopping
Stripe Retail #<NUM> Phoenix <NUM> MOBIL,,,other
City Elctric Co Market #<NUM> Phoenix Tx<NUM>,,,utilities
Starbucks Market #<NUM> Chicago Tx<NUM> ONLINE,,,dining
TRADER JOE'S MARKET #<NUM> HOUSTON NY TX PAY,,,groceries
WHOLE FOODS MARKET HUB #<NUM> PHOENIX CHI TX,,,groceries
NETFLIX STATION #<NUM> PHOENIX HOU <NUM> EBILL,,,other
Internet Provider Depot #<NUM> Austin Tx<NUM>,,,utilities
Verizon Branch #<NUM> Denver Hq #<NUM>,,,utilities
Costco Wholesale Hub #<NUM> Boston Bos <NUM>,,,shopping
Steam Store#<NUM> Miami Pos <NUM>,,,other
comcast outlet #<NUM> miami <NUM> ONLINE,,,utilities
NORDSTROM OUTLET #<NUM> LA HQ #<NUM>,,,shopping
comcast station #<NUM> miami hou <NUM> DB,,,utilities
gas company branch #<NUM> houston - store,,,utilities
Starbucks Market #<NUM> Seattle Aus Tx,,,dining
heb depot #7 austi n- center CR,,,groceries
Comcast Market #<NUM> Miami Tx<NUM>,,,utilities
PUBLIX CENTER #<NUM> HOUSTON - BRANCH,,,groceries
Steam Branch #<NUM> Ny Hou <NUM>,,,other
HOME DEPOT STATION #<NUM> HOUSTON HOU TX PAYMENT,,,shopping
at&t hou tx,,,utilities
PIZZA HUT STORE #<NUM> BOSTON <NUM> TX<NUM> ONLINE,,,dining
shell aus tx,,,fuel
HOME DEPOT STORE #<NUM> LA N <NUM> EBILL,,,shopping
Uber Station #<NUM> Boston Mia <NUM> PAY,,,other
southern electric market #<NUM> la pos <NUM> DB,,,utilities
PIZZA HUT STORE #<NUM> BOSTON POS <NUM>,,,dining
STEAM BRANCH #<NUM> NY STATION #<NUM>,,,other
Whole Foods Cafe Market #<NUM> Austin Tx<NUM> ONLINE,,,dining
NORDSTROM <NUM>,,,shopping
chipotle station #<NUM> houston <NUM>,,,dining
Dunkin' Store #<NUM> Denver Tx<NUM>,,,dining
Blue Apron Hub #<NUM> Chicago Store #<NUM> AUTO,,,dining
Amazon Hq #<NUM> MOBILE,,,shopping
Apple Itunes La Tx POS,,,other
STOP & SHOP STATION #<NUM> DENVER - HQ,,,groceries
gas company station #<NUM> boston la <NUM>,,,utilities
SAFEWAY BRANCH #<NUM> BOSTON LA <NUM>,,,groceries
heb market #<NUM> phoenix pos <NUM>,,,groceries
netflix store #<NUM> la tx<NUM>,,,other
SUNOCO <NUM>,,,fuel
Kroger Retail #<NUM> Phoenix Tx<NUM>,,,groceries
energyco cente #<NUM> phoenix tx<NUM>,,,utilities
Ikea Hub #<NUM> Denver - Station,,,shopping
lidl hub #<NUM> seattle bos <NUM>,,,groceries
PAYPAL MIA TX,,,other
COSTCO WHOLESALE HUB #<NUM> BOSTON <NUM> TX<NUM> PAY,,,shopping
Cafe Nero Hub #<NUM> Phoenix <NUM> Tx<NUM> AUTO,,,dining
uber station #<NUM> boston station #<NUM>,,,other
Nordstrom Store #73 Houston Tx<NUM>,,,shopping
ALDI HUB #<NUM> DENVER TX<NUM>,,,groceries
7-eleven fuel store #95 hpoenix <NUM> tx<NUM>,,,fuel
PAYPAL OUTLET #<NUM> DENVER STATION #<NUM>,,,other
Trader Joe'S Outlet #<NUM> Houston Station #<NUM> ONLINE,,,groceries
CITY ELECTRIC CO DEN TX ONLINE,,,utilities
exxon store #<NUM> boston aus <NUM>,,,fuel
Apple Itunes Bos <NUM> MOBILE,,,other
TRADER JOE'S OUTLET #<NUM> NY POS <NUM> POS,,,groceries
at&t outlet #<NUM> seattle market #<NUM>,,,utilities
Amazon <NUM> Tx<NUM>,,,shopping
Nordstrom Outlet #<NUM> La Tx<NUM> ONLINE,,,shopping
CIRCLE K HUB #<NUM> MIAMI HQ #<NUM>,,,fuel
cafe nero center #<NUM> seattle pos <NUM> AUTO,,,dining
Walmart Market #<NUM> Ny Bos <NUM>,,,shopping
ALDI AUS <NUM> PAYMENT,,,groceries
PUBLIX STORE #<NUM> DENVER DEN <NUM> AUTO,,,groceries
amazon hq #<NUM>,,,shopping
Chevron Station #<NUM> Boston Ny Tx,,,fuel
At&T Depot #<NUM> Chicago <NUM>,,,utilities
exxon outlt #<NUM> phoenix center #<NUM> EBILL,,,fuel
LIDL BRANCH #<NUM> AUSTIN TX<NUM>,,,groceries
KROGER DEPOT #<NUM> LA BOS <NUM>,,,groceries
KROGER OUTLET #<NUM>D ENVER <NUM> TX<NUM>,,,groceries
Paypal Center #<NUM> ONLINE,,,other
SAFEWAY BRANCH #<NUM> BOSTON STATION #<NUM>,,,groceries
NATIONAL GRID DEPOT #<NUM> DENVER CENTER #<NUM> DB,,,utilities
lidl branch #<NUM> austin - outlet POS,,,groceries
Whole Foods Market Mia <NUM>,,,groceries
Lidl Retail #<NUM> Ny <NUM>,,,groceries
AIRBNB - OUTLET,,,other
Uber Station #<NUM> Houston Mia Tx,,,other
WHOLE FOODS MARKET HUB #<NUM> PHOENIX - STATION,,,groceries
Mobil Center #<NUM> Houston Tx<NUM> PAY,,,fuel
home deopt depot #<NUM> chicago tx<NUM>,,,shopping
WHOLE FOODS MARKET HUB #37 PHOENIX LA TX,,,groceries
GAS COMPANY STATION #<NUM> BOSTON <NUM>,,,utilities
Comcast Store #<NUM> La Aus <NUM>,,,utilities
Texaco hi <NUM> PAY,,,fuel
7-ELEVEN FUEL STORE #95 PHENIX POS <NUM>,,,fuel
AMAZON HUB #63 MIAMI <NUM>,,,shopping
HEB <NUM> POS,,,groceries
netflix station #<NUM> phoenix tx<NUM>,,,other
Comcast Store #<NUM> La Pos <NUM> PAY,,,utilities
ENERGYCO CENTER #<NUM> PHOENIX SEA <NUM> CR,,,utilities
Kfc Station #<NUM> Boston Branch #<NUM>,,,dining
BP CENTER #<NUM> PHOENIX <NUM>,,,fuel
Home Depot Store #<NUM> La Sea <NUM>,,,shopping
Home Depot Outlet #<NUM> Ny <NUM> AUTO,,,shopping
LIDL RETAIL #<NUM> MIAMI - BRANCH,,,groceries
NATIONAL GRID DEPOT #<NUM> DENVER POS <NUM> ONLINE,,,utilities
sunoco hub #<NUM> austin <NUM> DB,,,fuel
CAFE NERO CENTER #<NUM> HOUSTON <NUM> TX<NUM> POS,,,dining
Pizza Hut Depot #<NUM> Ny Den Tx,,,dining
Circle K Center #<NUM> Ny Den Tx,,,fuel
WHOLE FOODS ACFE TX<NUM>,,,dining
Lyft Hou Tx,,,other
Texaco Branch #<NUM> Ny Outlet #<NUM>,,,fuel
Safeway Sea Tx,,,groceries
TEXACO <NUM> TX<NUM>,,,fuel
Lidl Retail #<NUM> Ny - Station MOBILE,,,groceries
Internet Provider Depot #<NUM> Austin - Center,,,utilities
Gas Company Branch #<NUM> Houston Chi Tx,,,utilities
Ikea Retail #<NUM> La <NUM>,,,shopping
Comcast Branch #<NUM> Seattle La <NUM> AUTO,,,utilities
Stripe Station #<NUM> Denver Hou <NUM> CR,,,other
WALMART CENTER #<NUM> AUSTIN HOU TX,,,shopping
BESTBUY MARKET #<NUM>,,,shopping
GAS COMPANY BRANCH #<NUM> DENVER BOS <NUM>,,,utilities
Blue Apron Outlet #<NUM> Chicago <NUM> Tx<NUM>,,,dining
PAYPAL - STAITON CR,,,other
Southern Electric Branch #<NUM> Seattle Chi Tx,,,utilities
Netflix Market #<NUM> Phoenix Outlet #<NUM>,,,other
Energyco Branch #<NUM> L Pos <NUM>,,,utilities
cafe nero station #<NUM> ny <NUM>,,,dining
SPOTIFY ECNTER #<NUM> SEATTLE SEA TX,,,other
pizza hut branch #<NUM> boston outlet #<NUM>,,,dining
Trader Joe'S Outlet #<NUM> Ny Mia <NUM>,,,groceries
cafe nero outlet #<NUM> austin - branch,,,dining
Lidl Market #<NUM> Seattle - Outlet AUTO,,,groceries
Shell Station #<NUM> La Aus <NUM>,,,fuel
Heb Market #<NUM> Phoenix <NUM> Tx<NUM>,,,groceries
Verizon Market #<NUM> Ny Mia Tx,,,utilities
MOBIL CENTER #52 DENVER HOU <NUM> MOBILE,,,fuel
Kroger Outlet #<NUM> Denver Pos <NUM>,,,groceries
Blue Apron Store #<NUM> La Branch #<NUM>,,,dining
Internet Provider Depot #<NUM> Austin <NUM>,,,utilities
SUNOCO POS <NUM>,,,fuel
HOME DEPOT STATION #<NUM> HOUSTON STORE #<NUM>,,,shopping
KFC MIA <NUM>,,,dining
APPLE ITUNES OUTLET #<NUM> DENVER LA TX,,,other
walmart retail #66 houston pos <NUM>,,,shopping
STRIPE RETAIL #<NUM> PHOENIX <NUM>,,,other
macy's mia tx,,,shopping
Texaco Store #4 Phoenix Pos <NUM>,,,fuel
Arco Store #<NUM> Phoenix - Store,,,fuel
Burger King Chi <NUM> PAYMENT,,,dining
Apple Itunes Tx<NUM> MOBILE,,,other
Arco Store #<NUM> Phoenix Chi <NUM>,,,fuel
CIRCLE K CENTER #<NUM> CR,,,fuel
Etsy - Outlet,,,shopping
Nordstrom Store #73 Houston Chi <NUM>,,,shopping
steam market #<NUM>,,,other
hevron <NUM> POS,,,fuel
At&T Outlet #<NUM> Seattle Hou <NUM> DB,,,utilities
BURGER KING DEPOT #<NUM> MIAMI <NUM>,,,dining
WHOLE FOODS CAFE MARKET #<NUM>,,,dining
WALMART GROCERY NY <NUM>,,,groceries
LYFT BRANCH #<NUM> BOSTON <NUM> TX<NUM>,,,other
Walmart Market #<NUM> Ny Pos <NUM>,,,shopping
KROGER OUTLET #<NUM>,,,groceries
mobil market #<NUM>,,,fuel
Mobil Branch #<NUM> Austin Pos <NUM>,,,fuel
PUBLIX BOS TX,,,groceries
Energyco Branch #<NUM> La Pos <NUM>,,,utilities
Uber - Branch,,,other
pizza hut center #<NUM> miami pos <NUM>,,,dining
Ikea Hub #<NUM> Denver Center #<NUM> MOBILE,,,shopping
lidl market #<NUM> seattle den tx CR,,,groceries
Publix Center #<NUM> Houston Chi Tx POS,,,groceries
COMCAST OUTLE #<NUM> MIAMI MARKET #<NUM>,,,utilities
Stop & Shop Station #<NUM> Denver <NUM>,,,groceries
internet providr <NUM>,,,utilities
Cafe Nero Pos <NUM>,,,dining
ENERGYCO BRANCH #<NUM> LA POS <NUM> MOBILE,,,utilities
steam branch #<NUM> ny la <NUM>,,,other
bestbuy retail #<NUM> phoenix <NUM>,,,shopping
GOOGLE PLAY - BRANCH,,,other
Walmart Grocery Sea <NUM>,,,groceries
LYFT BRANCH #<NUM> BOSTON PHX <NUM> AUTO,,,other
AT&T OUTLET #<NUM> SEATTLE AUS TX,,,utilities
Costco Wholesale Hub #<NUM> Boston Store #<NUM>,,,shopping
Kroger Depot #80 Phoenix Mia <NUM>,,,groceries
mobil den tx,,,fuel
ENERGYCO SEA TX,,,utilities
Ikea Hub #<NUM> Ny <NUM> CR,,,shopping
Pizza Hut Center #<NUM> Miami - Center,,,dining
internet provider center #<NUM> denver chi <NUM>,,,utilities
Circle K Station #<NUM> Chicago Tx<NUM>,,,fuel
INTERNET PROVIDER STATION #<NUM> SEATTLE - HQ,,,utilities
Netflix Market #<NUM> Phoenix <NUM> Tx<NUM> EBILL,,,other
Bp Depot #<NUM> Ny Chi Tx,,,fuel
Target Depot #<NUM> Chicago Chi <NUM>,,,shopping
COSTCO WHOLESALE HUB #<NUM> BOSTON CHI <NUM> CR,,,shopping
UBER STATION #<NUM> MIAMI STATION #<NUM>,,,other
Pizza Hut Retail #<NUM> Boston - Branch,,,dining
Costco Wholesale Den <NUM>,,,shopping
MOBIL CENTER #<NUM> DENVER CENTER #<NUM> PAYMENT,,,fuel
STRIPE RETAIL #<NUM> LA STORE #<NUM>,,,other
Exxon Market #<NUM> La Tx<NUM>,,,fuel
Sunoco Branch #<NUM> Austin Phx <NUM>,,,fuel
stripe station #<NUM> denver pos <NUM>,,,other
PUBLIX CENTER #96 MIAMI TX<NUM> POS,,,groceries
Netflix Station #<NUM> Phoenix <NUM>,,,other
IKEA HUB #<NUM> DENVER HOU <NUM>,,,shopping
STOP & SHOP STATION #<NUM> EDNVER <NUM>,,,groceries
BLUE APRON STORE #<NUM> LA DEN <NUM>,,,dining
Energyco Center #<NUM> Ny Den <NUM>,,,utilities
WALMART GROCERY LA <NUM>,,,groceries
Pizza Hut Store #<NUM> Boston <NUM> Tx<NUM> DB,,,dining
BP CENTER #<NUM> PHOENIX <NUM> TX<NUM> POS,,,fuel
AMAZON HUB #63 MIAMI PHX TX,,,shopping
LYFT <NUM>,,,other
LIDL RETAIL #<NUM> MIAMI CHI TX,,,groceries
Arco Store #<NUM> Houston Outlet #<NUM>,,,fuel
7-eleven fuel market #<NUM> boston tx<NUM>,,,fuel
sunoco hub #<NUM> austin sea tx,,,fuel
COSTCO WHOLESALE RETAIL #97 AUSTIN MIA <NUM>,,,shopping
ETSY PHX TX,,,shopping
Airbnb Station #<NUM> Houston Tx<NUM> PAY,,,other
etsy - market,,,shopping
BLUE APRON HUB #<NUM> CHICAGO AUS <NUM> MOBILE,,,dining
Home Depot Outlet #<NUM> Ny Ny <NUM>,,,shopping
kfc market #<NUM>,,,dining
costa coffee depot #<NUM> austin <NUM> tx<NUM>,,,dining
Amazon Center #<NUM> Miami Tx<NUM>,,,shopping
Gas Company Station #<NUM>B oston Bos <NUM>,,,utilities
Whole Foods Cafe Market #<NUM> Austin Pos <NUM> MOBILE,,,dining
mobil <NUM> tx<NUM> AUTO,,,fuel
Netflix Center #<NUM> Denver <NUM>,,,other
Publix Chi <NUM> AUTO,,,groceries
Airbnb Station #<NUM> Houston Aus Tx,,,other
Kroger Sea Tx,,,groceries
WHOLE FOODS CAFE POS <NUM>,,,dining
BLUE APRON MARKET #<NUM> LA - MARKET,,,dining
southern electric branch #<NUM> seattle station #<NUM>,,,utilities
lidl hub #<NUM> boston pos <NUM>,,,groceries
texaco store #<NUM> chicago mia tx,,,fuel
blue apron depot #<NUM> chicago <NUM> tx<NUM> CR,,,dining
Mobil Branch #<NUM> Astin Sea Tx,,,fuel
apple itunes tx<NUM>,,,other
Google Play - Sore,,,other
7-Eleven Fuel Market #<NUM> Boston <NUM>,,,fuel
ikea store #<NUM> ny tx<NUM>,,,shopping
internet provider hou tx PAY,,,utilities
Etsy Sea <NUM>,,,shopping
HOME DEPOT STORE #<NUM> LA POS <NUM> PAYMENT,,,shopping
Stripe Ny <NUM>,,,other
kroger store #48 chicago center #<NUM>,,,groceries
Heb Depot #7 Austin La <NUM>,,,groceries
CAFE NERO OUTLET #<NUM> NY <NUM> TX<NUM>,,,dining
Lidl Market #<NUM> Denver <NUM> Tx<NUM>,,,groceries
Starbucks Market #<NUM> Chicago Ny Tx,,,dining
pizza hut center #<NUM> miami <NUM> tx<NUM>,,,dining
AMAZON MARKET #3 CHICAGO - STATION,,,shopping
PUBLIX HOU <NUM> DB,,,groceries
BESTBUY DEPOT #<NUM> BOSTON CHI <NUM>,,,shopping
BLUE APRNO OUTLET #<NUM> CHICAGO PHX <NUM>,,,dining
trader joe's outlet #<NUM> ny la <NUM>,,,groceries
sunoco hub #<NUM> austin ny tx PAYMENT,,,fuel
Heb Market #<NUM> Phoenix - Market,,,groceries
Spotify Station #47 Chicago Market #<NUM>,,,other
COMCAST POS <NUM>,,,utilities
TARGET OUTLET #<NUM> LA - HQ DB,,,shopping
CHIPOTLE STATION #<NUM> LA CHI TX DB,,,dining
GAS COMPANY BRANCH #<NUM> HOUSTON MIA <NUM>,,,utilities
Whole Foods Cafe Tx<NUM> DB,,,dining
IKEA TX<NUM>,,,shopping
Kroger Depot #<NUM> La Hq #<NUM>,,,groceries
CIRCLE K TX<NUM>,,,fuel
Sunoco Den Tx,,,fuel
Blue Apron Store #<NUM> La <NUM> Tx<NUM>,,,dining
Internet Provider Center #<NUM> Denver Tx<NUM> EBILL,,,utilities
southern elecrtic branch #<NUM> seattle aus tx CR,,,utilities
CHIPOTLE <NUM>,,,dining
comcast station #<NUM> miami - outlet,,,utilities
7-Eleven Fuel Market #<NUM> Boston Den Tx,,,fuel
GAS COMPANY BRANCH #<NUM> HOUSTON - BRANCH,,,utilities
gas company branch #<NUM> denver pos <NUM> DB,,,utilities
Lidl Branch #<NUM> ouston Ny <NUM>,,,groceries
SUNOCO BRANCH #<NUM> AUSTIN POS <NUM>,,,fuel
blue apron <NUM> PAYMENT,,,dining
mobil center #<NUM> houston - market,,,fuel
Cafe Nero Station #<NUM> Boston La <NUM>,,,dining
LIDL STORE #<NUM> AUSTIN BRANCH #<NUM>,,,groceries
ENERGYCO STORE #<NUM>,,,utilities
Mobil Retail #<NUM> Miami Aus Tx,,,fuel
internet provider station #<NUM> la - center ONLINE,,,utilities
AIRBNB STATION #<NUM> HOUSTON - STATION EBILL,,,other
SOUTHERN ELECTRIC MARKET #<NUM> LA - CENTER,,,utilities
SPOTIFY CENTER #<NUM> SEATTLE MARKET #<NUM> POS,,,other
Kroger Hub #<NUM> Phoenix Phx <NUM> PAY,,,groceries
WALMART RETAIL #66 HOUSTON <NUM> TX<NUM> CR,,,shopping
COSTA COFFEE BRANCH #<NUM> SEATTLE - HQ,,,dining
Macy'S Store #<NUM> Denver - Station,,,shopping
cafe nero tx<NUM>,,,dining
Steam Depot #<NUM> Seattle Mia <NUM>,,,other
KROGER DEPOT #<NUM> LA - BRANCH,,,groceries
Macy'S Depot #<NUM> Phoenix <NUM>,,,shopping
Walmart Grocery Station #<NUM> Phoenix Pos <NUM> EBILL,,,groceries
Internet Provider Station #<NUM> Seattle Tx<NUM>,,,utilities
DUKIN' OUTLET #<NUM> AUSTIN TX<NUM> AUTO,,,dining
AMAZON OUTLET #<NUM> HOUSTON CENTER #<NUM>,,,shopping
internet provider center #<NUM> denver tx<NUM> PAYMENT,,,utilities
Walmart Center #<NUM> Austin - Hq ONLINE,,,shopping
Bp Center #<NUM> Phoenix Bos Tx,,,fuel
Mobil Center #<NUM> Dnever - Station,,,fuel
CIRCLE K RETAIL #<NUM> AUSTIN <NUM> TX<NUM> AUTO,,,fuel
Energyco Center #<NUM> Ny Bos <NUM> MOBILE,,,utilities
uber <NUM>,,,other
GOOGLE PLAY DEN TX,,,other
BP CENTER #<NUM> PHOENIX OUTLET #<NUM>,,,fuel
Whole Foods Cafe Market #<NUM> Austin Tx<NUM> AUTO,,,dining
Sunoco Hub #9 Phoenix Pos <NUM> PAY,,,fuel
BP DEPOT #<NUM> NY AUS TX,,,fuel
PIZZA HUT BRANCH #<NUM> BOSTON TX<NUM>,,,dining
Whole Foods Market Center #<NUM> Seattle Aus <NUM>,,,groceries
STARBUCKS LA <NUM>,,,dining
Amazon Pos <NUM>,,,shopping
Netflix Market #<NUM> Phoenix Sea Tx,,,other
Lyft Depot #76 Austin Hq #<NUM>,,,other
circle k hub #<NUM> miami store #<NUM>,,,fuel
Ikea Hub #<NUM> Denver <NUM> Tx<NUM>,,,shopping
CAFE NERO LA <NUM>,,,dining
Safeway Branch #<NUM> Boston Pos <NUM> MOBILE,,,groceries
at&t outlet #<NUM> seattle store #<NUM>,,,utilities
Circle K Station #<NUM> Chicago Aus <NUM>,,,fuel
PUBLIX BRANCH #<NUM> DENVER TX<NUM>,,,groceries
safeway bos <NUM>,,,groceries
LIDL BRANCH #<NUM> AUSTIN NY TX,,,groceries
walmart market #<NUM> ny bos <NUM> DB,,,shopping
Internet Provider Retail #<NUM> La Outlet #<NUM> DB,,,utilities
Publix Branch #<NUM> Denver - Outlet,,,groceries
Lyft Market #<NUM> Boston Tx<NUM>,,,other
BP DEPOT #<NUM> NY - CENTER,,,fuel
CIRCLE K STATION #<NUM> HOUSTON BOS TX,,,fuel
bestbuy depot #<NUM> boston hq #<NUM>,,,shopping
UBER LA <NUM> PAYMENT,,,other
Netflix Station #<NUM> Phoenix Branch #<NUM> POS,,,other
Macy'S Station #<NUM> Chicago Mia Tx DB,,,shopping
